sim_type,pulse_shape,bin_width_ms,peak_amplitude,peak_amp_relative,overall_amplitude,position,padding,angle,trigger,background_level,sim_det,base_det,analysis_det,num_analysis_det,total_sim,successful_runs,failed_runs,median_mvt_ms,mvt_err_lower_ms,mvt_err_upper_ms,all_median_mvt_ms,all_mvt_err_lower_ms,all_mvt_err_upper_ms,mean_src_counts,mean_bkgd_counts,mean_src_counts_total,mean_src_counts_template,mean_src_counts_feature,mean_bkgd_counts_feature_local,mean_back_avg_cps,MVT_snr,MVT_snr_position,S_flu,S_flu_total,S_flu_template,S_flu_feature_avg,S_flu_feature_local,sigma_feature,center_time_feature,sigma,center_time,width,peak_time_ratio,start_time,rise_time,decay_time
function,complex_pulse_short_2p10ms,0.1,50,5,10,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.5755,0.1408,0.6497,4.5755,0.1408,0.6497,-999,7993.14,52633.78,52258.7,375.08,283.42,999.14,123.16,123.16,-999,588.74,584.55,32.21,22.31,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p10ms,0.1,12,4,3,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,211,89,6.344,1.5372,2.6288,7.593,2.4915,9.7092,-999,8004.14,15769.41,15679.16,90.26,98.88,1000.52,36.06,36.03,-999,176.27,175.26,12.36,9.1,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p10ms,0.1,30,3,10,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,232,68,5.8845,1.4347,1.3699,6.202,1.615,6.0932,-999,7992.61,52496.29,52270.44,225.85,17.33,999.08,64.17,49.54,-999,587.22,584.7,19.39,55.39,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p10ms,0.1,20,4,5,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,278,22,5.2425,0.9379,1.2177,5.2955,0.9775,1.8472,-999,7996.94,26284.71,26133.98,150.72,151.54,999.62,58.84,58.84,-999,293.94,292.26,17.2,12.27,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p10ms,0.1,40,4,10,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,5.0515,0.677,0.282,5.0515,0.677,0.282,-999,7993.14,52558.73,52258.7,300.03,283.42,999.14,115.4,115.4,-999,587.9,584.55,25.77,17.84,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p10ms,0.1,5,5,1,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,79,221,101.855,69.6666,65.5871,136.0855,71.015,111.8503,-999,7987.68,5252.78,5216.11,36.67,18.16,998.46,32.29,13.87,-999,58.77,58.37,6.73,8.78,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p10ms,0.1,5,5,1,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,82,218,48.964,35.9122,67.1365,87.4515,54.9816,79.0796,-999,7998.33,5247.12,5210.38,36.74,44.43,999.79,23.85,21.23,-999,58.67,58.26,6.74,5.56,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p10ms,0.1,15,5,3,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,264,36,5.3375,0.9283,1.2332,5.5225,1.0581,2.3541,-999,8001.16,15792.05,15679.04,113.01,97.88,1000.14,39.0,38.81,-999,176.56,175.29,15.48,11.46,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p10ms,0.1,200.0,4,50.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.5275,0.0647,0.0668,4.5275,0.0647,0.0668,-999,7992.47,262801.38,261299.09,1502.29,17.9,999.06,386.13,386.13,-999,2939.73,2922.92,61.03,363.34,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p10ms,0.1,200.0,4,50.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.583,0.0552,0.438,4.583,0.0552,0.438,-999,7992.47,262801.38,261299.09,1502.29,1352.5,999.06,475.69,468.17,-999,2939.73,2922.92,61.03,40.86,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p10ms,0.1,150.0,3,50.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.5315,0.12,0.6049,4.5315,0.12,0.6049,-999,7992.47,262425.66,261299.09,1126.57,17.9,999.06,282.68,282.62,-999,2935.52,2922.92,45.77,272.46,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p10ms,0.1,250.0,5,50.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.571,0.0372,0.4343,4.571,0.0372,0.4343,-999,7992.47,263177.53,261299.09,1878.44,1352.5,999.06,622.2,622.2,-999,2943.94,2922.92,76.31,51.09,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p10ms,0.1,300.0,3,100.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.5385,0.0657,0.4297,4.5385,0.0657,0.4297,-999,7999.45,524851.88,522597.71,2254.16,18.1,999.93,518.56,515.31,-999,5868.53,5843.33,65.24,541.45,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p10ms,0.1,400.0,4,100.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.528,0.0333,0.0423,4.528,0.0333,0.0423,-999,7999.45,525603.4,522597.71,3005.68,18.1,999.93,769.08,769.08,-999,5876.93,5843.33,86.99,721.97,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p10ms,0.1,500.0,5,100.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.5745,0.0315,0.4195,4.5745,0.0315,0.4195,-999,7999.45,526354.7,522597.71,3756.99,2685.63,999.93,1156.6,1156.6,-999,5885.33,5843.33,108.73,72.51,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p10ms,0.1,400.0,4,100.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.584,0.0382,0.416,4.584,0.0382,0.416,-999,7999.45,525603.4,522597.71,3005.68,2685.63,999.93,987.58,987.58,-999,5876.93,5843.33,86.99,58.01,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p10ms,0.1,15,5,3,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,229,71,5.389,0.983,1.8197,6.0575,1.5718,8.2578,-999,8003.34,15805.34,15691.35,113.98,18.27,1000.42,30.3,30.28,-999,176.68,175.41,15.61,27.27,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p10ms,0.1,50,5,10,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.5065,0.1427,0.6863,4.5065,0.1427,0.6863,-999,7993.14,52633.78,52258.7,375.08,17.29,999.14,84.41,83.98,-999,588.74,584.55,32.21,91.94,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p10ms,0.1,20,5,4,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,278,22,5.16,0.8304,1.0952,5.216,0.8701,1.3636,-999,7999.76,21051.36,20900.83,150.53,18.41,999.97,36.5,36.35,-999,235.38,233.69,18.66,35.79,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p10ms,0.1,25,5,5,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,293,7,5.038,0.7903,0.9815,5.0505,0.8,1.0357,-999,7998.76,26313.97,26126.81,187.16,18.18,999.84,47.67,47.67,-999,294.23,292.14,21.36,44.81,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p10ms,0.1,250.0,5,50.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.5255,0.0425,0.0465,4.5255,0.0425,0.0465,-999,7992.47,263177.53,261299.09,1878.44,17.9,999.06,485.44,485.44,-999,2943.94,2922.92,76.31,454.32,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short_2p10ms,0.1,500.0,5,100.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,4.526,0.026,0.0332,4.526,0.026,0.0332,-999,7999.45,526354.7,522597.71,3756.99,18.1,999.93,969.11,969.11,-999,5885.33,5843.33,108.73,902.42,0.003,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,4,1,4,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,136,164,29.0965,10.6757,19.3919,47.912,24.0114,33.5983,-999,7995.04,20795.51,20695.04,100.48,414.54,999.38,55.51,52.59,-999,232.58,231.46,6.85,4.94,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,0.01,0.01,1,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,160,140,144.796,46.9425,93.284,184.659,69.2966,121.8365,-999,7997.78,5177.11,5176.84,0.28,60.11,999.72,37.8,12.12,-999,57.89,57.89,0.03,0.04,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,2,1,2,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,129,171,58.885,28.9684,28.283,82.7525,39.1278,62.9895,-999,8000.36,10387.81,10337.88,49.93,236.12,1000.04,42.13,37.11,-999,116.14,115.58,4.26,3.26,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,5,1,5,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,113,187,57.773,22.581,23.0754,71.173,25.7962,44.3917,-999,7987.65,25999.5,25875.44,124.06,60.14,998.46,90.44,23.62,-999,290.92,289.53,7.78,16.09,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,0.02,0.01,2,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,174,126,97.7505,35.1838,28.2731,104.7525,32.6443,68.4159,-999,7996.31,10346.8,10346.25,0.55,236.64,999.54,52.67,38.64,-999,115.71,115.71,0.05,0.04,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,0.03,0.01,3,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,172,128,81.1295,23.33,22.1497,88.935,27.4978,51.3139,-999,7994.48,15536.41,15535.54,0.87,325.85,999.31,67.36,51.62,-999,173.77,173.76,0.07,0.05,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,10,1,10,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,192,108,17.983,3.5482,5.9762,21.0315,6.097,17.4525,-999,7989.49,52012.94,51763.29,249.65,943.33,998.69,104.5,103.13,-999,581.93,579.14,11.79,8.13,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,4,1,4,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,126,174,62.9865,22.9725,22.9615,75.514,26.4448,52.3234,-999,7997.29,20785.63,20687.1,98.53,60.59,999.66,77.31,16.23,-999,232.44,231.34,6.72,12.73,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,5,1,5,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,146,154,24.808,7.7778,17.8404,42.5585,21.7992,27.7283,-999,7988.9,25997.38,25872.1,125.29,503.98,998.61,62.75,60.06,-999,290.88,289.48,7.86,5.59,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,1,1,1,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,145,155,141.994,47.5426,92.1854,177.963,74.6221,118.7046,-999,7996.72,5199.24,5174.34,24.9,59.81,999.59,37.18,14.08,-999,58.14,57.87,2.5,3.24,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,1,1,1,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,124,176,115.7075,37.3536,89.0353,155.698,61.6624,128.5604,-999,7994.12,5199.31,5174.48,24.83,146.17,999.26,34.09,29.55,-999,58.15,57.88,2.5,2.06,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,0.1,0.01,10,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,179,121,57.488,21.334,15.9294,59.565,21.6108,27.9524,-999,7984.69,51760.65,51757.99,2.66,943.39,998.09,171.4,123.77,-999,579.28,579.25,0.13,0.09,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,2,1,2,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,140,160,89.1705,28.8686,31.9103,105.7165,33.9943,75.8224,-999,7993.87,10388.09,10338.92,49.17,59.59,999.23,50.43,14.76,-999,116.19,115.64,4.19,6.41,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,0.02,0.01,2,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,174,126,97.754,35.163,28.0725,104.759,32.8458,76.1312,-999,7996.31,10346.8,10346.25,0.55,60.07,999.54,52.67,10.17,-999,115.71,115.71,0.05,0.07,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,3,1,3,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,150,150,69.2775,27.5073,28.9487,83.111,31.0125,55.8965,-999,7994.02,15597.04,15522.77,74.27,59.88,999.25,62.84,16.68,-999,174.45,173.62,5.59,9.64,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,0.1,0.01,10,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,180,120,55.3205,19.2726,18.0563,59.534,22.4172,26.4344,-999,7983.38,51759.18,51756.53,2.65,59.2,997.92,168.5,7.66,-999,579.31,579.28,0.12,0.35,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,0.05,0.01,5,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,181,119,70.172,20.1868,18.6292,73.892,22.9507,37.8068,-999,7997.5,25878.96,25877.65,1.31,60.56,999.69,98.96,8.62,-999,289.39,289.38,0.08,0.17,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,0.04,0.01,4,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,175,125,72.369,21.0424,24.4832,82.3165,25.9815,44.759,-999,8007.52,20697.82,20696.72,1.1,414.73,1000.94,82.35,59.84,-999,231.31,231.3,0.08,0.05,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,0.01,0.01,1,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,161,139,144.781,47.0518,93.0128,184.406,68.9809,119.4795,-999,7998.12,5177.61,5177.33,0.28,148.65,999.76,37.8,31.13,-999,57.9,57.89,0.03,0.02,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,0.04,0.01,4,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,173,127,72.259,20.3133,24.5408,82.3455,25.3479,46.3441,-999,8005.66,20697.05,20695.98,1.07,60.58,1000.71,82.32,8.62,-999,231.33,231.32,0.07,0.14,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,3,1,3,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,133,167,41.063,16.968,29.1899,60.9855,29.7691,40.7722,-999,7990.35,15599.99,15525.87,74.12,326.67,998.79,49.98,45.61,-999,174.53,173.7,5.58,4.11,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,0.05,0.01,5,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,181,119,70.096,20.2936,18.6222,73.668,22.705,38.6763,-999,7997.5,25878.96,25877.65,1.31,503.24,999.69,98.9,71.65,-999,289.39,289.38,0.08,0.06,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,10,1,10,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,94,206,34.653,17.9076,22.406,54.939,23.3606,37.3907,-999,7984.35,52003.9,51755.48,248.43,59.39,998.04,135.41,43.95,-999,582.02,579.24,11.74,32.4,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,0.03,0.01,3,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,172,128,81.191,23.285,22.2088,89.243,27.8856,51.7453,-999,7994.48,15536.41,15535.54,0.87,59.69,999.31,67.42,9.19,-999,173.77,173.76,0.07,0.11,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,0.5,0.01,50.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,193,107,42.677,16.5054,9.2616,42.988,17.4248,13.3863,-999,7998.04,258762.55,258750.46,12.09,59.73,999.76,708.64,8.13,-999,2893.53,2893.4,0.27,1.58,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,50.0,1,50.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,184,116,14.8585,2.5553,3.4624,17.0225,4.3237,12.2058,-999,7998.1,260033.62,258783.28,1250.34,59.74,999.76,428.13,177.42,-999,2907.74,2893.76,27.95,162.63,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,0.5,0.01,50.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,191,109,42.725,16.2582,9.205,43.161,17.3627,14.7529,-999,7998.37,258768.91,258756.8,12.11,4482.42,999.8,709.03,492.2,-999,2893.55,2893.41,0.27,0.18,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,1.0,0.01,100.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,211,89,35.946,10.2576,7.8164,35.63,13.5329,8.468,-999,8001.12,517589.09,517564.08,25.01,8900.91,1000.14,1294.53,922.38,-999,5786.67,5786.39,0.4,0.27,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,100.0,1,100.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,217,83,12.807,3.7074,2.2463,13.72,3.364,6.4703,-999,8003.65,520092.54,517588.17,2504.37,60.18,1000.46,787.75,283.57,-999,5813.75,5785.75,39.89,324.86,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,1.0,0.01,100.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,212,88,36.0295,10.315,7.8455,35.598,13.3498,8.6033,-999,7999.96,517604.1,517579.03,25.07,60.19,999.99,1295.46,8.81,-999,5787.27,5786.99,0.4,3.25,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,4,2,2,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,90,210,30.2035,9.4641,49.2249,71.0685,41.202,51.194,-999,7983.32,10438.23,10339.56,98.68,59.19,997.92,31.77,21.19,-999,116.83,115.72,8.42,12.91,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,6,2,3,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,115,185,20.695,5.6887,8.1728,46.7175,28.2726,32.6853,-999,7994.04,15670.62,15520.2,150.42,60.16,999.26,37.44,23.61,-999,175.28,173.59,11.32,19.51,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,2,2,1,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,108,192,66.1615,34.8525,51.7343,101.137,49.4284,101.1406,-999,7986.02,5217.95,5167.74,50.21,148.54,998.25,27.52,26.49,-999,58.39,57.83,5.05,4.13,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,2,2,1,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,101,199,120.536,50.877,80.504,164.1505,72.8057,127.9449,-999,7989.67,5218.85,5170.13,48.72,60.06,998.71,34.62,15.46,-999,58.39,57.84,4.9,6.32,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,8,2,4,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,162,138,17.942,3.6454,4.4732,24.022,8.3814,32.8649,-999,8001.75,20900.17,20699.03,201.14,60.37,1000.22,44.85,29.91,-999,233.66,231.41,13.71,26.07,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,10,2,5,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,200,100,17.4325,4.5156,4.3915,20.4945,6.0345,18.61,-999,8002.88,26133.07,25881.94,251.14,60.36,1000.36,53.43,39.94,-999,292.14,289.33,15.75,32.49,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,10,2,5,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,235,65,15.255,2.9788,3.2012,15.722,3.1372,5.9798,-999,7998.28,26123.82,25874.69,249.13,502.23,999.78,65.65,65.6,-999,292.12,289.33,15.63,11.12,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,4,2,2,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,182,118,21.8785,6.8161,8.2252,28.542,10.9539,35.2866,-999,8004.92,10445.56,10344.97,100.59,237.97,1000.62,33.78,33.76,-999,116.75,115.63,8.57,6.53,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,9,3,3,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,216,84,15.55,4.5378,3.1334,17.264,5.0376,8.2569,-999,7998.05,15751.83,15527.19,224.65,59.45,999.76,34.05,31.9,-999,176.14,173.63,16.91,29.29,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,100.0,2,50.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,288,12,8.9785,1.7669,1.8247,9.0045,1.7583,1.8627,-999,8000.43,261292.43,258787.57,2504.86,4481.99,1000.05,495.8,489.07,-999,2921.39,2893.39,56.0,37.42,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,8,2,4,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,219,81,15.984,3.6224,4.776,17.85,4.899,9.3512,-999,8007.31,20890.37,20690.0,200.37,415.04,1000.91,55.8,55.8,-999,233.47,231.23,13.66,9.84,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,6,2,3,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,195,105,18.118,4.6619,4.3829,21.162,6.2094,20.021,-999,8000.99,15677.27,15526.95,150.31,325.85,1000.12,45.32,45.32,-999,175.27,173.59,11.31,8.34,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,50.0,1,50.0,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,235,65,12.579,3.48,2.3932,13.027,3.5638,4.2366,-999,7998.08,260014.29,258764.77,1249.52,4481.57,999.76,415.21,413.96,-999,2907.52,2893.55,27.93,18.67,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,12,3,4,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,228,72,14.57,3.8221,3.0542,14.916,3.8975,5.7063,-999,8004.17,20984.76,20686.37,298.39,59.98,1000.52,44.38,44.03,-999,234.57,231.23,20.34,38.79,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,20,2,10,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,248,52,12.853,2.6988,2.3939,13.1925,2.8107,3.9333,-999,7992.58,52248.67,51748.93,499.74,941.05,999.07,118.23,118.05,-999,584.46,578.87,23.61,16.3,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,20,2,10,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,238,62,14.522,3.883,3.0206,14.964,4.1274,5.7277,-999,7994.58,52258.32,51758.07,500.26,59.06,999.32,92.11,72.65,-999,584.49,578.89,23.63,65.49,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,6,3,2,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,195,105,17.913,5.1774,3.989,20.9915,6.4175,22.7361,-999,8008.95,10498.48,10347.65,150.83,60.83,1001.12,25.97,22.64,-999,117.32,115.63,12.85,19.49,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,3,3,1,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,84,216,36.602,15.4284,86.7964,104.184,65.2626,101.743,-999,7991.81,5241.86,5166.37,75.49,61.83,998.98,21.16,17.03,-999,58.64,57.79,7.6,9.67,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,15,3,5,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,239,61,13.046,3.7753,2.7567,14.516,4.1917,3.33,-999,7999.12,26245.35,25871.81,373.54,60.25,999.89,52.78,52.53,-999,293.46,289.28,23.43,48.38,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,30,3,10,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,261,39,10.706,2.855,2.2186,10.8425,2.413,3.1203,-999,7992.95,52507.23,51756.34,750.89,59.57,999.12,95.37,95.37,-999,587.33,578.93,35.47,97.85,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,9,3,3,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,227,73,14.631,4.1828,3.0639,15.1935,4.3253,5.948,-999,8000.17,15749.02,15524.46,224.56,324.32,1000.02,51.4,51.4,-999,176.09,173.57,16.9,12.48,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,3,3,1,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,141,159,25.804,8.516,15.3568,43.1975,21.6071,48.0583,-999,7990.15,5248.48,5173.35,75.13,149.75,998.77,23.21,23.18,-999,58.72,57.88,7.56,6.15,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,6,3,2,6.2,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,220,80,15.9455,3.3271,5.2701,17.9245,4.6822,9.1799,-999,7997.03,10498.7,10348.87,149.84,236.22,999.63,33.97,32.96,-999,117.41,115.73,12.77,9.76,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
function,complex_pulse_short,0.1,150.0,3,50.0,4.5,-999,0,99999999,1,['nx'],['nx'],['nx'],1,300,297,3,8.865,1.5676,0.3213,8.8665,1.5687,0.3405,-999,8000.46,262542.28,258785.52,3756.76,59.68,1000.06,431.03,431.03,-999,2935.36,2893.35,83.98,488.93,0.01,0.0,-999,-999,-999,-999,-999,-999,-999
