sim_type,pulse_shape,bin_width_ms,peak_amplitude,peak_amp_relative,overall_amplitude,position,angle,trigger,background_level,sim_det,base_det,analysis_det,num_analysis_det,total_sim,successful_runs,failed_runs,median_mvt_ms,mvt_err_lower,mvt_err_upper,all_median_mvt_ms,all_mvt_err_lower,all_mvt_err_upper,mean_src_counts,mean_bkgd_counts,mean_src_counts_total,mean_src_counts_template,mean_src_counts_feature,mean_bkgd_counts_feature_local,mean_back_avg_cps,MVT_snr,MVT_snr_position,S_flu,S_flu_total,S_flu_template,S_flu_feature_avg,S_flu_feature_local,S16,S32,S64,S128,S16_total,S32_total,S64_total,S128_total,S16_template,S32_template,S64_template,S128_template,S16_feature,S32_feature,S64_feature,S128_feature,sigma,center_time,width,peak_time_ratio,start_time,rise_time,decay_time
function,norris,0.001,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,208,92,19.28,4.9402,3.9221,19.3795,5.513,4.6436,782.25,264.57,-999,-999,-999,-999,1001.09,46.81,-999,48.09,-999,-999,-999,-999,11.94,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.03
function,norris,0.001,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,135,165,23.664,9.9156,14.1346,32.881,12.7654,32.6364,378.83,720.61,-999,-999,-999,-999,1005.3,18.92,-999,14.11,-999,-999,-999,-999,6.22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.1
function,norris,0.001,3,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,211,89,38.095,14.4186,9.1034,39.1535,12.1993,15.9929,502.55,753.38,-999,-999,-999,-999,998.84,24.07,-999,18.31,-999,-999,-999,-999,6.38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.1
function,norris,0.001,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,195,105,22.665,6.7236,4.7438,23.938,7.5612,9.4787,1676.8,752.69,-999,-999,-999,-999,997.92,52.75,-999,61.14,-999,-999,-999,-999,12.29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.1
function,norris,0.001,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,191,109,38.189,11.1864,7.5216,38.029,13.6294,8.4011,2058.86,798.51,-999,-999,-999,-999,998.73,67.13,-999,72.87,-999,-999,-999,-999,12.38,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.1
function,norris,0.1,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,281,19,9.052,1.6706,1.8336,9.08,1.6873,1.9041,992.06,101.46,-999,-999,-999,-999,1003.37,90.84,-999,98.37,-999,-999,-999,-999,20.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.01
function,norris,0.3,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,7.69,0.1283,0.1195,7.69,0.1283,0.1195,388.82,37.93,-999,-999,-999,-999,1002.96,75.87,-999,62.82,-999,-999,-999,-999,17.27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.003
function,norris,1.0,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,299,1,20.912,3.4082,2.1243,20.916,3.4106,2.1246,2349.79,264.38,-999,-999,-999,-999,1000.5,135.94,-999,144.5,-999,-999,-999,-999,21.28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.03
function,norris,0.1,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,215,85,6.514,1.2876,1.132,7.257,1.8089,8.3528,432.4,219.45,-999,-999,-999,-999,1002.08,28.8,-999,29.21,-999,-999,-999,-999,11.0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.03
function,norris,0.03,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,213,87,18.146,3.3526,3.249,18.111,6.056,3.3933,2350.38,263.96,-999,-999,-999,-999,998.92,127.02,-999,144.65,-999,-999,-999,-999,21.27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.03
function,norris,0.1,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,235,65,18.087,3.3323,3.2417,18.1335,3.4058,3.318,2348.8,264.32,-999,-999,-999,-999,1000.29,127.15,-999,144.46,-999,-999,-999,-999,21.27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.03
function,norris,0.3,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,11.37,0.4004,0.3275,11.37,0.4004,0.3275,990.78,101.37,-999,-999,-999,-999,1002.48,100.01,-999,98.28,-999,-999,-999,-999,20.73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.01
function,norris,1.0,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,294,6,9.5075,0.1145,0.1091,9.51,0.1162,0.1153,388.79,37.92,-999,-999,-999,-999,1002.66,66.03,-999,62.83,-999,-999,-999,-999,17.27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.003
function,norris,0.1,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,6.1265,0.174,0.4088,6.1265,0.174,0.4088,388.82,37.93,-999,-999,-999,-999,1002.96,72.41,-999,62.82,-999,-999,-999,-999,17.27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.003
function,norris,1.0,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,13.555,1.3868,0.3123,13.555,1.3868,0.3123,990.78,101.37,-999,-999,-999,-999,1002.48,100.98,-999,98.28,-999,-999,-999,-999,20.73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.01
function,norris,0.03,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,286,14,4.8225,0.3995,1.3013,5.149,0.6836,0.9966,389.54,37.89,-999,-999,-999,-999,1002.14,62.11,-999,62.97,-999,-999,-999,-999,17.29,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.003
function,norris,0.01,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,209,91,6.177,1.7628,1.1175,6.915,1.9315,5.6443,431.42,219.9,-999,-999,-999,-999,1004.22,28.25,-999,29.12,-999,-999,-999,-999,10.97,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.03
function,norris,0.1,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,160,140,8.6405,2.4781,3.6105,12.9065,5.6007,12.7687,1267.59,716.87,-999,-999,-999,-999,1000.06,34.48,-999,47.36,-999,-999,-999,-999,12.12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.1
function,norris,0.3,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,290,10,18.984,3.158,2.3988,18.9995,3.171,3.1266,2350.36,264.17,-999,-999,-999,-999,999.69,132.75,-999,144.59,-999,-999,-999,-999,21.28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.03
function,norris,0.03,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,209,91,6.327,1.6165,1.193,7.1595,1.9008,6.8075,432.22,219.43,-999,-999,-999,-999,1001.99,28.59,-999,29.2,-999,-999,-999,-999,10.99,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.03
function,norris,0.03,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,250,50,9.083,1.6886,1.7588,9.111,1.7308,1.839,991.93,101.54,-999,-999,-999,-999,1004.12,90.93,-999,98.32,-999,-999,-999,-999,20.73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.01
function,norris,0.01,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,238,62,8.7455,1.7927,1.609,9.656,2.8854,0.8619,992.13,101.59,-999,-999,-999,-999,1004.62,89.26,-999,98.31,-999,-999,-999,-999,20.73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.01
function,norris,0.03,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,159,141,7.965,2.0218,4.1674,12.2245,5.0682,12.9103,1265.74,717.69,-999,-999,-999,-999,1001.2,33.34,-999,47.27,-999,-999,-999,-999,12.12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.1
function,norris,0.01,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,252,48,4.46,0.3331,1.3218,4.8505,0.7631,1.0201,390.17,37.94,-999,-999,-999,-999,1003.68,62.39,-999,63.02,-999,-999,-999,-999,17.32,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.003
function,norris,1.0,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,127,173,10.763,1.4087,3.4017,21.164,10.9773,13.1138,1266.12,715.19,-999,-999,-999,-999,997.72,37.57,-999,47.36,-999,-999,-999,-999,12.18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.1
function,norris,0.3,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,158,142,9.4055,2.1519,3.6314,14.9435,6.9408,15.8839,1264.9,717.64,-999,-999,-999,-999,1001.13,35.55,-999,47.23,-999,-999,-999,-999,12.13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.1
function,norris,0.003,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,200,100,6.1565,1.7003,1.1627,6.934,1.8761,6.2067,431.68,220.0,-999,-999,-999,-999,1004.67,28.29,-999,29.13,-999,-999,-999,-999,10.98,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.03
function,norris,0.01,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,152,148,8.3075,2.2467,3.6103,12.256,5.1486,11.8432,1264.66,716.88,-999,-999,-999,-999,1000.08,34.02,-999,47.25,-999,-999,-999,-999,12.13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.1
function,norris,0.003,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,228,72,4.4475,0.8237,1.3669,4.52,0.9872,1.3563,389.24,37.96,-999,-999,-999,-999,1004.29,61.29,-999,62.84,-999,-999,-999,-999,17.28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.003
function,norris,0.003,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,227,73,8.773,1.8041,1.6844,8.7765,2.5702,1.7823,991.7,101.52,-999,-999,-999,-999,1003.95,89.3,-999,98.3,-999,-999,-999,-999,20.72,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.01
function,norris,0.1,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,223,77,34.888,8.9424,0.9003,34.774,10.9436,5.0386,6175.5,800.52,-999,-999,-999,-999,1001.17,181.19,-999,218.31,-999,-999,-999,-999,21.74,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.1
function,norris,1.0,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,42,258,9.314,0.039,0.0453,18.391,0.6543,0.3858,296.17,30.26,-999,-999,-999,-999,1009.68,74.92,-999,53.58,-999,-999,-999,-999,16.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.003
function,norris,0.1,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,5.31,0.6981,0.6746,5.31,0.6981,0.6746,296.12,30.48,-999,-999,-999,-999,1016.53,59.31,-999,53.43,-999,-999,-999,-999,16.22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.003
function,norris,0.01,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,264,36,3.607,0.6458,0.7157,3.6365,0.6648,0.7178,296.7,30.58,-999,-999,-999,-999,1019.76,55.0,-999,53.47,-999,-999,-999,-999,16.24,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.003
function,norris,0.3,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,7.353,0.1022,0.1162,7.353,0.1022,0.1162,296.12,30.48,-999,-999,-999,-999,1016.53,72.38,-999,53.43,-999,-999,-999,-999,16.22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.003
function,norris,0.03,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,215,85,35.378,9.5164,0.8966,35.182,13.7409,5.0902,6175.86,801.28,-999,-999,-999,-999,1002.13,182.56,-999,218.21,-999,-999,-999,-999,21.74,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.1
function,norris,1.0,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,11.8715,1.6377,0.2041,11.8715,1.6377,0.2041,765.29,87.9,-999,-999,-999,-999,1012.13,99.52,-999,81.63,-999,-999,-999,-999,17.73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.01
function,norris,1.0,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,256,44,36.099,6.9566,0.9442,36.15,6.9359,1.8962,6177.22,800.23,-999,-999,-999,-999,1000.82,183.52,-999,218.41,-999,-999,-999,-999,21.76,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.1
function,norris,0.1,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,292,8,7.3845,1.2059,0.3627,7.402,1.2165,1.2885,765.58,87.9,-999,-999,-999,-999,1012.21,81.31,-999,81.66,-999,-999,-999,-999,17.73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.01
function,norris,0.3,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,9.3635,0.3361,1.1356,9.3635,0.3361,1.1356,765.29,87.9,-999,-999,-999,-999,1012.13,88.63,-999,81.63,-999,-999,-999,-999,17.73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.01
function,norris,0.3,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,240,60,31.701,7.6114,9.3039,31.7515,8.5127,12.5909,6176.11,800.58,-999,-999,-999,-999,1001.26,173.23,-999,218.32,-999,-999,-999,-999,21.75,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.1
function,norris,0.03,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,297,3,3.878,0.6382,0.723,3.8825,0.6403,0.7218,296.16,30.5,-999,-999,-999,-999,1017.22,54.53,-999,53.42,-999,-999,-999,-999,16.22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.003
function,norris,0.03,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,258,42,6.5265,1.2309,1.2545,6.621,1.2526,2.0799,765.44,87.89,-999,-999,-999,-999,1012.0,76.6,-999,81.65,-999,-999,-999,-999,17.73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.01
function,norris,0.01,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,204,96,17.191,3.4181,3.1472,17.16,6.8339,3.2806,2350.41,264.17,-999,-999,-999,-999,999.77,125.47,-999,144.6,-999,-999,-999,-999,21.27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.03
function,norris,0.003,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,249,51,3.606,0.8606,0.6683,3.6315,0.7644,0.7417,296.39,30.49,-999,-999,-999,-999,1016.98,55.04,-999,53.48,-999,-999,-999,-999,16.23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.003
function,norris,0.01,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,236,64,6.5565,1.6205,0.8915,7.023,2.0384,1.5396,765.85,88.02,-999,-999,-999,-999,1013.56,76.88,-999,81.63,-999,-999,-999,-999,17.73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.01
function,norris,0.003,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,224,76,6.189,1.2329,1.2263,6.27,1.3376,2.3174,765.39,88.06,-999,-999,-999,-999,1014.12,75.02,-999,81.55,-999,-999,-999,-999,17.73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.01
function,norris,1.0,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,300,0,14.6965,0.7684,0.4373,14.6965,0.7684,0.4373,1852.8,239.63,-999,-999,-999,-999,1000.7,114.31,-999,119.73,-999,-999,-999,-999,21.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.03
function,norris,0.001,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,237,63,3.441,0.6317,0.6682,3.462,0.6611,0.73,296.19,30.44,-999,-999,-999,-999,1015.7,53.65,-999,53.48,-999,-999,-999,-999,16.22,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.003
function,norris,0.1,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,237,63,12.409,3.8285,2.5486,12.751,3.8803,2.5881,1852.54,239.94,-999,-999,-999,-999,1002.02,107.16,-999,119.63,-999,-999,-999,-999,21.11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.03
function,norris,0.3,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,299,1,13.265,2.3563,2.532,13.2675,2.3587,2.53,1853.1,239.69,-999,-999,-999,-999,1000.95,110.29,-999,119.73,-999,-999,-999,-999,21.1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.03
function,norris,0.03,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,210,90,10.82,2.7658,2.1486,12.317,4.136,2.8184,1852.38,238.96,-999,-999,-999,-999,997.97,101.06,-999,119.87,-999,-999,-999,-999,21.13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.03
function,norris,0.01,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,205,95,33.611,6.9999,6.397,33.398,12.4737,6.7122,6175.32,801.62,-999,-999,-999,-999,1002.56,176.18,-999,218.15,-999,-999,-999,-999,21.73,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.1
function,norris,0.3,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,257,43,19.514,4.303,2.7684,20.9865,5.5349,4.6947,5030.93,755.29,-999,-999,-999,-999,1001.31,137.15,-999,183.11,-999,-999,-999,-999,21.64,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.1
function,norris,1.0,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,282,18,23.5835,8.2018,1.0906,23.6875,8.2735,1.1749,5029.89,755.78,-999,-999,-999,-999,1001.98,148.7,-999,183.01,-999,-999,-999,-999,21.64,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.1
function,norris,0.1,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,228,72,20.6645,6.0017,3.9267,20.7725,6.4449,4.159,5033.67,755.25,-999,-999,-999,-999,1001.26,140.48,-999,183.22,-999,-999,-999,-999,21.63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.1
function,norris,0.01,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,199,101,11.784,3.4825,2.4303,11.803,3.9366,2.7078,1851.78,239.01,-999,-999,-999,-999,998.14,105.58,-999,119.83,-999,-999,-999,-999,21.14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.03
function,norris,0.03,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,214,86,19.179,6.4236,5.4942,19.423,6.7286,5.6734,5034.1,755.8,-999,-999,-999,-999,1002.0,135.89,-999,183.16,-999,-999,-999,-999,21.63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.1
function,norris,1.0,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,0,300,-100,0,0,32.8245,3.9141,4.3123,185.13,23.96,-999,-999,-999,-999,1020.51,-999,-999,37.88,-999,-999,-999,-999,12.27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.003
function,norris,0.3,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,70,230,6.267,0.2419,0.7189,18.98,12.6693,4.5755,184.09,23.87,-999,-999,-999,-999,1015.87,56.27,-999,37.72,-999,-999,-999,-999,12.25,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.003
function,norris,0.1,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,299,1,4.341,0.13,0.1633,4.341,0.13,0.1653,185.05,23.95,-999,-999,-999,-999,1020.19,49.2,-999,37.86,-999,-999,-999,-999,12.27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.003
function,norris,0.03,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,293,7,2.726,0.3641,0.4984,2.7495,0.3848,0.4845,184.82,23.89,-999,-999,-999,-999,1017.95,47.05,-999,37.86,-999,-999,-999,-999,12.27,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.003
function,norris,0.01,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,269,31,2.129,0.412,0.4311,2.1685,0.4285,0.7947,185.07,23.82,-999,-999,-999,-999,1014.46,42.03,-999,37.98,-999,-999,-999,-999,12.28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.003
function,norris,0.001,10,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,210,90,5.987,1.7376,1.1515,6.717,2.0313,5.256,431.6,219.63,-999,-999,-999,-999,1003.01,28.0,-999,29.15,-999,-999,-999,-999,10.98,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.03
function,norris,0.01,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,202,98,19.6165,6.8739,3.9753,19.647,7.7008,4.8076,5033.8,755.93,-999,-999,-999,-999,1002.17,137.49,-999,183.13,-999,-999,-999,-999,21.63,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.03,0.1
function,norris,0.003,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,249,51,2.049,0.5729,0.4652,2.1145,0.6175,0.6591,184.37,23.8,-999,-999,-999,-999,1013.83,42.58,-999,37.84,-999,-999,-999,-999,12.26,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.003
function,norris,0.003,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,199,101,17.244,3.311,3.2266,17.15,6.6994,3.4294,2350.07,263.78,-999,-999,-999,-999,998.3,125.93,-999,144.68,-999,-999,-999,-999,21.28,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1,0.03
function,norris,1.0,30,-999,-999,0,0,99999999,1,['nx'],['nx'],['nx'],1,300,19,281,9.448,0.0982,0.1557,22.161,2.3262,3.5801,499.79,75.05,-999,-999,-999,-999,1001.42,83.21,-999,57.72,-999,-999,-999,-999,14.95,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.003,0.01
